,n,t,r,d,i,id,iter
0,30,180,1,1.0,0,15000,1
1,30,180,1,1.0,1,15000,1
2,30,180,1,1.0,2,15000,1
3,30,180,1,1.0,3,15000,1
4,30,180,1,1.0,4,15000,1
5,30,180,1,1.0,5,15000,1
6,30,180,1,1.0,6,15000,1
7,30,180,1,1.0,7,15000,1
8,30,180,1,1.0,8,15000,1
9,30,180,1,1.0,9,15000,1
10,30,180,1,1.0,10,15000,1
11,30,180,1,1.0,11,15000,1
12,30,180,1,1.0,12,15000,1
13,30,180,1,1.0,13,15000,1
14,30,180,1,1.0,14,15000,1
15,30,180,1,1.0,15,15000,1
16,30,180,1,1.0,16,15000,1
17,30,180,1,1.0,17,15000,1
18,30,180,1,1.0,18,15000,1
19,30,180,1,1.0,19,15000,1
20,30,180,1,1.0,20,15000,1
21,30,180,1,1.0,21,15000,1
22,30,180,1,1.0,22,15000,1
23,30,180,1,3.0,23,15000,1
24,30,180,1,3.0,24,15000,1
25,30,180,1,3.0,25,15000,1
26,30,180,1,3.0,26,15000,1
27,30,180,1,3.0,27,15000,1
28,30,180,1,3.0,28,15000,1
29,30,180,1,3.0,29,15000,1
30,30,180,1,3.0,30,15000,1
31,30,180,1,3.0,31,15000,1
32,30,180,1,3.0,32,15000,1
33,30,180,1,3.0,33,15000,1
34,30,180,1,3.0,34,15000,1
35,30,180,1,3.0,35,15000,1
36,30,180,1,3.0,36,15000,1
37,30,180,1,3.0,37,15000,1
38,30,180,1,3.0,38,15000,1
39,30,180,1,3.0,39,15000,1
40,30,180,1,3.0,40,15000,1
41,30,180,1,3.0,41,15000,1
42,30,180,1,3.0,42,15000,1
43,30,180,1,3.0,43,15000,1
44,30,180,1,3.0,44,15000,1
45,30,180,1,3.0,45,15000,1
46,30,180,1,3.0,46,15000,1
47,30,180,1,4.0,47,15000,1
48,30,180,1,4.0,48,15000,1
49,30,180,1,4.0,49,15000,1
50,30,180,1,4.0,50,15000,1
51,30,180,1,4.0,51,15000,1
52,30,180,1,4.0,52,15000,1
53,30,180,1,4.0,53,15000,1
54,30,180,1,4.0,54,15000,1
55,30,180,1,4.0,55,15000,1
56,30,180,1,4.0,56,15000,1
57,30,180,1,4.0,57,15000,1
58,30,180,1,4.0,58,15000,1
59,30,180,1,4.0,59,15000,1
60,30,180,1,4.0,60,15000,1
61,30,180,1,4.0,61,15000,1
62,30,180,1,4.0,62,15000,1
63,30,180,1,4.0,63,15000,1
64,30,180,1,4.0,64,15000,1
65,30,180,1,4.0,65,15000,1
66,30,180,1,4.0,66,15000,1
67,30,180,1,4.0,67,15000,1
68,30,180,1,4.0,68,15000,1
69,30,180,1,4.0,69,15000,1
70,30,180,1,4.0,70,15000,1
71,30,180,1,4.0,71,15000,1
72,30,180,1,4.0,72,15000,1
73,30,180,1,4.0,73,15000,1
74,30,180,1,4.0,74,15000,1
75,30,180,1,4.0,75,15000,1
76,30,180,1,4.0,76,15000,1
77,30,180,1,4.0,77,15000,1
78,30,180,1,4.0,78,15000,1
79,30,180,1,4.0,79,15000,1
